calendar_year,city,state,closed_date,amount_awarded
2013.0,Philadelphia,PA,2013-11-27,10000.0
2013.0,Philadelphia,PA,2013-12-04,9500.0
2013.0,Philadelphia,PA,2013-12-05,90000.0
2013.0,Philadelphia,PA,2013-12-05,22500.0
2013.0,Philadelphia,PA,2013-12-10,10000.0
2013.0,Philadelphia,PA,2013-12-12,15000.0
2013.0,Philadelphia,PA,2013-12-17,1000000.0
2013.0,Philadelphia,PA,2013-12-19,47500.0
2013.0,Philadelphia,PA,2013-12-20,7500.0
2013.0,Philadelphia,PA,2013-12-20,12500.0
2013.0,Philadelphia,PA,2013-12-27,52500.0
2014.0,Philadelphia,PA,2014-01-02,47500.0
2014.0,Philadelphia,PA,2014-01-03,10000.0
2014.0,Philadelphia,PA,2014-01-05,125000.0
2014.0,Philadelphia,PA,2014-01-05,41378.42
2014.0,Philadelphia,PA,2014-01-08,5000.0
2014.0,Philadelphia,PA,2014-01-08,15000.0
2014.0,Philadelphia,PA,2014-01-09,60000.0
2014.0,Philadelphia,PA,2014-01-09,17500.0
2014.0,Philadelphia,PA,2014-01-09,465000.0
2014.0,Philadelphia,PA,2014-01-09,17500.0
2014.0,Philadelphia,PA,2014-01-10,46000.0
2014.0,Philadelphia,PA,2014-01-13,49500.0
2014.0,Philadelphia,PA,2014-01-14,18000.0
2014.0,Philadelphia,PA,2014-01-17,180000.0
2014.0,Philadelphia,PA,2014-01-17,225000.0
2014.0,Philadelphia,PA,2014-01-23,50000.0
2014.0,Philadelphia,PA,2014-01-31,13000.0
2014.0,Philadelphia,PA,2014-02-03,25000.0
2014.0,Philadelphia,PA,2014-02-07,40000.0
2014.0,Philadelphia,PA,2014-02-09,95000.0
2014.0,Philadelphia,PA,2014-02-19,13750.0
2014.0,Philadelphia,PA,2014-02-19,12000.0
2014.0,Philadelphia,PA,2014-02-19,60000.0
2014.0,Philadelphia,PA,2014-02-21,20000.0
2014.0,Philadelphia,PA,2014-02-24,17500.0
2014.0,Philadelphia,PA,2014-02-27,16000.0
2014.0,Philadelphia,PA,2014-03-05,25000.0
2014.0,Philadelphia,PA,2014-03-07,10000.0
2014.0,Philadelphia,PA,2014-03-14,300000.0
2014.0,Philadelphia,PA,2014-03-17,60000.0
2014.0,Philadelphia,PA,2014-03-17,10000.0
2014.0,Philadelphia,PA,2014-03-20,30000.0
2014.0,Philadelphia,PA,2014-03-26,25000.0
2014.0,Philadelphia,PA,2014-04-01,125000.0
2014.0,Philadelphia,PA,2014-04-09,90000.0
2014.0,Philadelphia,PA,2014-04-11,750.0
2014.0,Philadelphia,PA,2014-04-11,52500.0
2014.0,Philadelphia,PA,2014-04-22,40000.0
2014.0,Philadelphia,PA,2014-04-28,30000.0
2014.0,Philadelphia,PA,2014-05-02,110000.0
2014.0,Philadelphia,PA,2014-05-13,185000.0
2014.0,Philadelphia,PA,2014-05-21,55000.0
2014.0,Philadelphia,PA,2014-05-22,9171.42
2014.0,Philadelphia,PA,2014-05-22,7500.0
2014.0,Philadelphia,PA,2014-05-23,12500.0
2014.0,Philadelphia,PA,2014-06-05,72500.0
2014.0,Philadelphia,PA,2014-06-05,38500.0
2014.0,Philadelphia,PA,2014-06-16,35000.0
2014.0,Philadelphia,PA,2014-06-17,10000.0
2014.0,Philadelphia,PA,2014-06-18,20000.0
2014.0,Philadelphia,PA,2014-06-18,26000.0
2014.0,Philadelphia,PA,2014-06-19,6000.0
2014.0,Philadelphia,PA,2014-06-19,25000.0
2014.0,Philadelphia,PA,2014-06-26,2500000.0
2014.0,Philadelphia,PA,2014-07-03,15000.0
2014.0,Philadelphia,PA,2014-07-03,15000.0
2014.0,Philadelphia,PA,2014-07-15,55000.0
2014.0,Philadelphia,PA,2014-07-16,17000.0
2014.0,Philadelphia,PA,2014-07-17,30000.0
2014.0,Philadelphia,PA,2014-07-18,1000000.0
2014.0,Philadelphia,PA,2014-07-23,15000.0
2014.0,Philadelphia,PA,2014-07-28,600000.0
2014.0,Philadelphia,PA,2014-07-28,85000.0
2014.0,Philadelphia,PA,2014-07-30,5000.0
2014.0,Philadelphia,PA,2014-07-31,21000.0
2014.0,Philadelphia,PA,2014-08-04,50000.0
2014.0,Philadelphia,PA,2014-08-04,35000.0
2014.0,Philadelphia,PA,2014-08-04,200000.0
2014.0,Philadelphia,PA,2014-08-14,30000.0
2014.0,Philadelphia,PA,2014-08-15,45000.0
2014.0,Philadelphia,PA,2014-08-15,25000.0
2014.0,Philadelphia,PA,2014-08-18,2500.0
2014.0,Philadelphia,PA,2014-08-18,12500.0
2014.0,Philadelphia,PA,2014-08-18,3600.0
2014.0,Philadelphia,PA,2014-08-18,10632.48
2014.0,Philadelphia,PA,2014-08-18,53000.0
2014.0,Philadelphia,PA,2014-08-20,15000.0
2014.0,Philadelphia,PA,2014-08-21,75000.0
2014.0,Philadelphia,PA,2014-08-21,15000.0
2014.0,Philadelphia,PA,2014-08-21,325000.0
2014.0,Philadelphia,PA,2014-08-27,17500.0
2014.0,Philadelphia,PA,2014-09-09,65000.0
2014.0,Philadelphia,PA,2014-09-09,17500.0
2014.0,Philadelphia,PA,2014-09-12,50000.0
2014.0,Philadelphia,PA,2014-09-15,200000.0
2014.0,Philadelphia,PA,2014-09-17,15000.0
2014.0,Philadelphia,PA,2014-09-18,12500.0
2014.0,Philadelphia,PA,2014-09-24,15000.0
2014.0,Philadelphia,PA,2014-09-24,145000.0
2014.0,Philadelphia,PA,2014-09-25,17500.0
2014.0,Philadelphia,PA,2014-10-02,4250.0
2014.0,Philadelphia,PA,2014-10-08,7500.0
2014.0,Philadelphia,PA,2014-10-10,490000.0
2014.0,Philadelphia,PA,2014-10-13,47500.0
2014.0,Philadelphia,PA,2014-10-13,70000.0
2014.0,Philadelphia,PA,2014-10-15,6500.0
2014.0,Philadelphia,PA,2014-10-15,40000.0
2014.0,Philadelphia,PA,2014-10-15,17500.0
2014.0,Philadelphia,PA,2014-10-16,65766.78
2014.0,Philadelphia,PA,2014-10-20,75000.0
2014.0,Philadelphia,PA,2014-10-24,75000.0
2014.0,Philadelphia,PA,2014-10-27,30000.0
2014.0,Philadelphia,PA,2014-10-28,15000.0
2014.0,Philadelphia,PA,2014-10-31,190000.0
2014.0,Philadelphia,PA,2014-11-04,35500.0
2014.0,Philadelphia,PA,2014-11-07,5000.0
2014.0,Philadelphia,PA,2014-11-12,425000.0
2014.0,Philadelphia,PA,2014-11-17,42500.0
2014.0,Philadelphia,PA,2014-11-17,20000.0
2014.0,Philadelphia,PA,2014-11-17,37500.0
2014.0,Philadelphia,PA,2014-11-19,20000.0
2014.0,Philadelphia,PA,2014-12-05,15000.0
2014.0,Philadelphia,PA,2014-12-08,19000.0
2014.0,Philadelphia,PA,2014-12-08,35000.0
2014.0,Philadelphia,PA,2014-12-10,15000.0
2014.0,Philadelphia,PA,2014-12-15,30000.0
2014.0,Philadelphia,PA,2014-12-15,30000.0
2014.0,Philadelphia,PA,2014-12-16,22500.0
2014.0,Philadelphia,PA,2014-12-17,5000.0
2014.0,Philadelphia,PA,2014-12-19,25000.0
2014.0,Philadelphia,PA,2014-12-23,30000.0
2015.0,Philadelphia,PA,2015-01-05,22500.0
2015.0,Philadelphia,PA,2015-01-05,25000.0
2015.0,Philadelphia,PA,2015-01-05,37500.0
2015.0,Philadelphia,PA,2015-01-07,109000.0
2015.0,Philadelphia,PA,2015-01-07,125000.0
2015.0,Philadelphia,PA,2015-01-08,5000.0
2015.0,Philadelphia,PA,2015-01-09,27500.0
2015.0,Philadelphia,PA,2015-01-12,40000.0
2015.0,Philadelphia,PA,2015-01-15,25000.0
2015.0,Philadelphia,PA,2015-01-30,16250.0
2015.0,Philadelphia,PA,2015-01-30,20000.0
2015.0,Philadelphia,PA,2015-02-02,55000.0
2015.0,Philadelphia,PA,2015-02-03,17500.0
2015.0,Philadelphia,PA,2015-02-03,175000.0
2015.0,Philadelphia,PA,2015-02-10,75000.0
2015.0,Philadelphia,PA,2015-02-10,90000.0
2015.0,Philadelphia,PA,2015-02-12,18500.0
2015.0,Philadelphia,PA,2015-02-19,1000.0
2015.0,Philadelphia,PA,2015-02-24,30000.0
2015.0,Philadelphia,PA,2015-02-24,75000.0
2015.0,Philadelphia,PA,2015-02-24,170000.0
2015.0,Philadelphia,PA,2015-02-24,30000.0
2015.0,Philadelphia,PA,2015-02-27,32500.0
2015.0,Philadelphia,PA,2015-03-19,9675.0
2015.0,Philadelphia,PA,2015-03-27,490000.0
2015.0,Philadelphia,PA,2015-03-27,42500.0
2015.0,Philadelphia,PA,2015-03-31,85000.0
2015.0,Philadelphia,PA,2015-04-04,12500.0
2015.0,Philadelphia,PA,2015-04-09,100000.0
2015.0,Philadelphia,PA,2015-04-10,67500.0
2015.0,Philadelphia,PA,2015-04-16,19500.0
2015.0,Philadelphia,PA,2015-04-29,125000.0
2015.0,Philadelphia,PA,2015-04-29,13000.0
2015.0,Philadelphia,PA,2015-04-30,85000.0
2015.0,Philadelphia,PA,2015-05-04,7500.0
2015.0,Philadelphia,PA,2015-05-12,70000.0
2015.0,Philadelphia,PA,2015-05-13,25000.0
2015.0,Philadelphia,PA,2015-05-19,2750.0
2015.0,Philadelphia,PA,2015-05-20,85000.0
2015.0,Philadelphia,PA,2015-05-20,25000.0
2015.0,Philadelphia,PA,2015-05-28,131234.9
2015.0,Philadelphia,PA,2015-05-29,35000.0
2015.0,Philadelphia,PA,2015-06-01,25000.0
2015.0,Philadelphia,PA,2015-06-01,25000.0
2015.0,Philadelphia,PA,2015-06-01,25000.0
2015.0,Philadelphia,PA,2015-06-02,60000.0
2015.0,Philadelphia,PA,2015-06-09,17500.0
2015.0,Philadelphia,PA,2015-06-09,32500.0
2015.0,Philadelphia,PA,2015-06-10,2500.0
2015.0,Philadelphia,PA,2015-06-10,100000.0
2015.0,Philadelphia,PA,2015-06-16,8000.0
2015.0,Philadelphia,PA,2015-06-16,6000.0
2015.0,Philadelphia,PA,2015-06-29,50000.0
2015.0,Philadelphia,PA,2015-06-29,45000.0
2015.0,Philadelphia,PA,2015-06-29,35000.0
2015.0,Philadelphia,PA,2015-07-13,199000.0
2015.0,Philadelphia,PA,2015-07-21,40000.0
2015.0,Philadelphia,PA,2015-07-21,70000.0
2015.0,Philadelphia,PA,2015-07-22,55000.0
2015.0,Philadelphia,PA,2015-07-27,20000.0
2015.0,Philadelphia,PA,2015-07-29,140000.0
2015.0,Philadelphia,PA,2015-07-29,7500.0
2015.0,Philadelphia,PA,2015-07-30,65000.0
2015.0,Philadelphia,PA,2015-08-03,10000.0
2015.0,Philadelphia,PA,2015-08-05,15000.0
2015.0,Philadelphia,PA,2015-08-07,22500.0
2015.0,Philadelphia,PA,2015-08-10,20000.0
2015.0,Philadelphia,PA,2015-08-10,12500.0
2015.0,Philadelphia,PA,2015-08-10,250000.0
2015.0,Philadelphia,PA,2015-08-12,20000.0
2015.0,Philadelphia,PA,2015-08-12,22500.0
2015.0,Philadelphia,PA,2015-08-14,40000.0
2015.0,Philadelphia,PA,2015-08-21,22500.0
2015.0,Philadelphia,PA,2015-08-21,17500.0
2015.0,Philadelphia,PA,2015-08-23,50000.0
2015.0,Philadelphia,PA,2015-08-23,78128.0
2015.0,Philadelphia,PA,2015-08-23,20000.0
2015.0,Philadelphia,PA,2015-08-23,42000.0
2015.0,Philadelphia,PA,2015-08-24,12500.0
2015.0,Philadelphia,PA,2015-08-29,20000.0
2015.0,Philadelphia,PA,2015-09-08,45000.0
2015.0,Philadelphia,PA,2015-09-09,78000.0
2015.0,Philadelphia,PA,2015-09-09,10000.0
2015.0,Philadelphia,PA,2015-09-15,16000.0
2015.0,Philadelphia,PA,2015-09-30,210000.0
2015.0,Philadelphia,PA,2015-09-30,27500.0
2015.0,Philadelphia,PA,2015-10-02,1600000.0
2015.0,Philadelphia,PA,2015-10-07,7500.0
2015.0,Philadelphia,PA,2015-10-07,5000.0
2015.0,Philadelphia,PA,2015-10-08,5000.0
2015.0,Philadelphia,PA,2015-10-08,12000.0
2015.0,Philadelphia,PA,2015-10-15,105000.0
2015.0,Philadelphia,PA,2015-10-20,22500.0
2015.0,Philadelphia,PA,2015-10-26,50000.0
2015.0,Philadelphia,PA,2015-10-27,315000.0
2015.0,Philadelphia,PA,2015-10-27,250000.0
2015.0,Philadelphia,PA,2015-10-27,40000.0
2015.0,Philadelphia,PA,2015-10-28,45000.0
2015.0,Philadelphia,PA,2015-11-09,35000.0
2015.0,Philadelphia,PA,2015-11-09,17500.0
2015.0,Philadelphia,PA,2015-11-09,70000.0
2015.0,Philadelphia,PA,2015-11-13,2500.0
2015.0,Philadelphia,PA,2015-11-19,30122.0
2015.0,Philadelphia,PA,2015-11-20,45000.0
2015.0,Philadelphia,PA,2015-11-23,6500.0
2015.0,Philadelphia,PA,2015-11-23,15000.0
2015.0,Philadelphia,PA,2015-12-01,30000.0
2015.0,Philadelphia,PA,2015-12-02,125000.0
2015.0,Philadelphia,PA,2015-12-02,30000.0
2015.0,Philadelphia,PA,2015-12-04,59500.0
2015.0,Philadelphia,PA,2015-12-08,27500.0
2015.0,Philadelphia,PA,2015-12-10,50000.0
2015.0,Philadelphia,PA,2015-12-22,10000.0
2015.0,Philadelphia,PA,2015-12-22,12500.0
2015.0,Philadelphia,PA,2015-12-22,65000.0
2015.0,Philadelphia,PA,2015-12-22,20000.0
2015.0,Philadelphia,PA,2015-12-22,25000.0
2016.0,Philadelphia,PA,2016-01-05,17500.0
2016.0,Philadelphia,PA,2016-01-12,50000.0
2016.0,Philadelphia,PA,2016-01-20,1250000.0
2016.0,Philadelphia,PA,2016-01-20,50000.0
2016.0,Philadelphia,PA,2016-01-20,55000.0
2016.0,Philadelphia,PA,2016-02-02,900.0
2016.0,Philadelphia,PA,2016-02-08,7500.0
2016.0,Philadelphia,PA,2016-02-10,100000.0
2016.0,Philadelphia,PA,2016-02-12,2500.0
2016.0,Philadelphia,PA,2016-02-22,25500.0
2016.0,Philadelphia,PA,2016-02-29,45000.0
2016.0,Philadelphia,PA,2016-02-29,5250.0
2016.0,Philadelphia,PA,2016-02-29,52500.0
2016.0,Philadelphia,PA,2016-03-07,80000.0
2016.0,Philadelphia,PA,2016-03-08,57500.0
2016.0,Philadelphia,PA,2016-03-09,15000.0
2016.0,Philadelphia,PA,2016-03-14,97500.0
2016.0,Philadelphia,PA,2016-03-16,2500.0
2016.0,Philadelphia,PA,2016-03-21,35000.0
2016.0,Philadelphia,PA,2016-03-22,30000.0
2016.0,Philadelphia,PA,2016-03-22,10000.0
2016.0,Philadelphia,PA,2016-03-23,30000.0
2016.0,Philadelphia,PA,2016-04-01,5000.0
2016.0,Philadelphia,PA,2016-04-07,30000.0
2016.0,Philadelphia,PA,2016-04-07,50000.0
2016.0,Philadelphia,PA,2016-04-08,5000.0
2016.0,Philadelphia,PA,2016-04-08,70000.0
2016.0,Philadelphia,PA,2016-04-12,100000.0
2016.0,Philadelphia,PA,2016-04-14,3000.0
2016.0,Philadelphia,PA,2016-04-14,35000.0
2016.0,Philadelphia,PA,2016-04-15,25000.0
2016.0,Philadelphia,PA,2016-04-18,15000.0
2016.0,Philadelphia,PA,2016-04-20,15000.0
2016.0,Philadelphia,PA,2016-04-22,1000.0
2016.0,Philadelphia,PA,2016-04-22,12000.0
2016.0,Philadelphia,PA,2016-04-27,45000.0
2016.0,Philadelphia,PA,2016-04-27,7500.0
2016.0,Philadelphia,PA,2016-04-29,25000.0
2016.0,Philadelphia,PA,2016-05-06,22500.0
2016.0,Philadelphia,PA,2016-05-13,130000.0
2016.0,Philadelphia,PA,2016-05-13,25000.0
2016.0,Philadelphia,PA,2016-05-17,450000.0
2016.0,Philadelphia,PA,2016-05-26,30000.0
2016.0,Philadelphia,PA,2016-06-01,17500.0
2016.0,Philadelphia,PA,2016-06-01,19000.0
2016.0,Philadelphia,PA,2016-06-06,200000.0
2016.0,Philadelphia,PA,2016-06-13,142500.0
2016.0,Philadelphia,PA,2016-06-14,5000.0
2016.0,Philadelphia,PA,2016-06-21,150000.0
2016.0,Philadelphia,PA,2016-06-21,30000.0
2016.0,Philadelphia,PA,2016-06-23,7500.0
2016.0,Philadelphia,PA,2016-06-23,50000.0
2016.0,Philadelphia,PA,2016-06-30,125000.0
2016.0,Philadelphia,PA,2016-07-13,30000.0
2016.0,Philadelphia,PA,2016-07-21,10000.0
2016.0,Philadelphia,PA,2016-07-22,110000.0
2016.0,Philadelphia,PA,2016-07-27,35000.0
2016.0,Philadelphia,PA,2016-08-01,625000.0
2016.0,Philadelphia,PA,2016-08-04,25000.0
2016.0,Philadelphia,PA,2016-08-08,17500.0
2016.0,Philadelphia,PA,2016-08-09,30000.0
2016.0,Philadelphia,PA,2016-08-15,10000.0
2016.0,Philadelphia,PA,2016-08-15,80000.0
2016.0,Philadelphia,PA,2016-08-23,300000.0
2016.0,Philadelphia,PA,2016-09-02,22500.0
2016.0,Philadelphia,PA,2016-09-06,25000.0
2016.0,Philadelphia,PA,2016-09-07,500000.0
2016.0,Philadelphia,PA,2016-09-08,9500.0
2016.0,Philadelphia,PA,2016-09-13,22500.0
2016.0,Philadelphia,PA,2016-09-19,100000.0
2016.0,Philadelphia,PA,2016-09-22,275000.0
2016.0,Philadelphia,PA,2016-09-22,35000.0
2016.0,Philadelphia,PA,2016-09-26,20000.0
2016.0,Philadelphia,PA,2016-09-26,25000.0
2016.0,Philadelphia,PA,2016-09-30,50000.0
2016.0,Philadelphia,PA,2016-10-03,2200.0
2016.0,Philadelphia,PA,2016-10-06,150000.0
2016.0,Philadelphia,PA,2016-10-06,34000.0
2016.0,Philadelphia,PA,2016-10-06,12500.0
2016.0,Philadelphia,PA,2016-10-21,1000.0
2016.0,Philadelphia,PA,2016-10-26,2000.0
2016.0,Philadelphia,PA,2016-11-02,40000.0
2016.0,Philadelphia,PA,2016-11-15,10000.0
2016.0,Philadelphia,PA,2016-11-17,22500.0
2016.0,Philadelphia,PA,2016-11-29,60000.0
2016.0,Philadelphia,PA,2016-11-30,24000.0
2016.0,Philadelphia,PA,2016-12-05,5000.0
2016.0,Philadelphia,PA,2016-12-07,15000.0
2016.0,Philadelphia,PA,2016-12-07,27500.0
2016.0,Philadelphia,PA,2016-12-08,27500.0
2016.0,Philadelphia,PA,2016-12-12,125000.0
2016.0,Philadelphia,PA,2016-12-12,85000.0
2016.0,Philadelphia,PA,2016-12-14,500.0
2016.0,Philadelphia,PA,2016-12-16,125000.0
2016.0,Philadelphia,PA,2016-12-20,75000.0
2017.0,Philadelphia,PA,2017-01-03,15000.0
2017.0,Philadelphia,PA,2017-01-06,4400000.0
2017.0,Philadelphia,PA,2017-01-10,10000.0
2017.0,Philadelphia,PA,2017-01-10,11800.0
2017.0,Philadelphia,PA,2017-01-25,1000.0
2017.0,Philadelphia,PA,2017-01-26,1500.0
2017.0,Philadelphia,PA,2017-01-26,42500.0
2017.0,Philadelphia,PA,2017-01-27,500.0
2017.0,Philadelphia,PA,2017-02-03,12000.0
2017.0,Philadelphia,PA,2017-02-03,25000.0
2017.0,Philadelphia,PA,2017-02-07,25000.0
2017.0,Philadelphia,PA,2017-02-21,10000.0
2017.0,Philadelphia,PA,2017-02-24,20000.0
2017.0,Philadelphia,PA,2017-02-27,10000.0
2017.0,Philadelphia,PA,2017-03-02,100000.0
2017.0,Philadelphia,PA,2017-03-02,85000.0
2017.0,Philadelphia,PA,2017-03-02,13500.0
2017.0,Philadelphia,PA,2017-03-07,10000.0
2017.0,Philadelphia,PA,2017-03-07,10000.0
2017.0,Philadelphia,PA,2017-03-08,6000.0
2017.0,Philadelphia,PA,2017-03-09,325000.0
2017.0,Philadelphia,PA,2017-03-20,17000.0
2017.0,Philadelphia,PA,2017-03-20,16000.0
2017.0,Philadelphia,PA,2017-03-29,132500.0
2017.0,Philadelphia,PA,2017-04-01,33000.0
2017.0,Philadelphia,PA,2017-04-17,50000.0
2017.0,Philadelphia,PA,2017-04-17,65000.0
2017.0,Philadelphia,PA,2017-05-01,45000.0
2017.0,Philadelphia,PA,2017-05-01,11500.0
2017.0,Philadelphia,PA,2017-05-01,22500.0
2017.0,Philadelphia,PA,2017-05-01,8000.0
2017.0,Philadelphia,PA,2017-06-06,85000.0
2017.0,Philadelphia,PA,2017-06-08,25000.0
2017.0,Philadelphia,PA,2017-06-16,30000.0
2017.0,Philadelphia,PA,2017-06-20,20000.0
2017.0,Philadelphia,PA,2017-06-20,10000.0
2017.0,Philadelphia,PA,2017-06-26,7500.0
2017.0,Philadelphia,PA,2017-06-26,45000.0
2017.0,Philadelphia,PA,2017-06-27,575000.0
2017.0,Philadelphia,PA,2017-07-05,6000.0
2017.0,Philadelphia,PA,2017-07-05,85000.0
2017.0,Philadelphia,PA,2017-07-12,70000.0
2017.0,Philadelphia,PA,2017-07-21,70500.0
2017.0,Philadelphia,PA,2017-07-21,10000.0
2017.0,Philadelphia,PA,2017-07-21,5000.0
2017.0,Philadelphia,PA,2017-07-24,2500.0
2017.0,Philadelphia,PA,2017-07-24,15000.0
2017.0,Philadelphia,PA,2017-07-24,20000.0
2017.0,Philadelphia,PA,2017-07-24,12500.0
2017.0,Philadelphia,PA,2017-07-24,12500.0
2017.0,Philadelphia,PA,2017-07-24,65000.0
2017.0,Philadelphia,PA,2017-07-26,47500.0
2017.0,Philadelphia,PA,2017-07-31,1500.0
2017.0,Philadelphia,PA,2017-07-31,40000.0
2017.0,Philadelphia,PA,2017-08-02,6000.0
2017.0,Philadelphia,PA,2017-08-02,55000.0
2017.0,Philadelphia,PA,2017-08-02,9500.0
2017.0,Philadelphia,PA,2017-08-02,25000.0
2017.0,Philadelphia,PA,2017-08-08,22500.0
2017.0,Philadelphia,PA,2017-08-08,125000.0
2017.0,Philadelphia,PA,2017-08-08,5000.0
2017.0,Philadelphia,PA,2017-08-11,98000.0
2017.0,Philadelphia,PA,2017-08-11,115000.0
2017.0,Philadelphia,PA,2017-08-11,11500.0
2017.0,Philadelphia,PA,2017-08-11,12500.0
2017.0,Philadelphia,PA,2017-08-21,35000.0
2017.0,Philadelphia,PA,2017-08-21,48750.0
2017.0,Philadelphia,PA,2017-08-21,82500.0
2017.0,Philadelphia,PA,2017-08-22,35000.0
2017.0,Philadelphia,PA,2017-08-22,82500.0
2017.0,Philadelphia,PA,2017-08-24,15000.0
2017.0,Philadelphia,PA,2017-08-24,85000.0
2017.0,Philadelphia,PA,2017-08-24,8500.0
2017.0,Philadelphia,PA,2017-08-30,17000.0
2017.0,Philadelphia,PA,2017-09-07,50000.0
2017.0,Philadelphia,PA,2017-09-07,85000.0
2017.0,Philadelphia,PA,2017-09-12,42500.0
2017.0,Philadelphia,PA,2017-09-12,10000.0
2017.0,Philadelphia,PA,2017-09-21,12000.0
2017.0,Philadelphia,PA,2017-09-27,35000.0
2017.0,Philadelphia,PA,2017-09-27,15000.0
2017.0,Philadelphia,PA,2017-10-03,102000.0
2017.0,Philadelphia,PA,2017-10-06,350000.0
2017.0,Philadelphia,PA,2017-10-10,20000.0
2017.0,Philadelphia,PA,2017-10-10,20000.0
2017.0,Philadelphia,PA,2017-10-10,97500.0
2017.0,Philadelphia,PA,2017-10-10,22500.0
2017.0,Philadelphia,PA,2017-10-10,250500.0
2017.0,Philadelphia,PA,2017-10-10,24000.0
2017.0,Philadelphia,PA,2017-10-10,15000.0
2017.0,Philadelphia,PA,2017-10-12,147500.0
2017.0,Philadelphia,PA,2017-10-17,750000.0
2017.0,Philadelphia,PA,2017-10-17,14000.0
2017.0,Philadelphia,PA,2017-10-17,250000.0
2017.0,Philadelphia,PA,2017-10-17,35000.0
2017.0,Philadelphia,PA,2017-10-18,11000.0
2017.0,Philadelphia,PA,2017-10-18,17500.0
2017.0,Philadelphia,PA,2017-10-18,95000.0
2017.0,Philadelphia,PA,2017-10-18,15000.0
2017.0,Philadelphia,PA,2017-10-19,15000.0
2017.0,Philadelphia,PA,2017-10-19,15000.0
2017.0,Philadelphia,PA,2017-10-19,85000.0
2017.0,Philadelphia,PA,2017-10-19,10000.0
2017.0,Philadelphia,PA,2017-10-19,20000.0
2017.0,Philadelphia,PA,2017-10-19,20000.0
2017.0,Philadelphia,PA,2017-10-19,30000.0
2017.0,Philadelphia,PA,2017-10-19,10000.0
2017.0,Philadelphia,PA,2017-10-20,50000.0
2017.0,Philadelphia,PA,2017-10-20,25000.0
2017.0,Philadelphia,PA,2017-10-20,15000.0
2017.0,Philadelphia,PA,2017-10-20,30000.0
2017.0,Philadelphia,PA,2017-10-20,10000.0
2017.0,Philadelphia,PA,2017-10-20,15000.0
2017.0,Philadelphia,PA,2017-10-20,20000.0
2017.0,Philadelphia,PA,2017-10-20,12500.0
2017.0,Philadelphia,PA,2017-10-20,25000.0
2017.0,Philadelphia,PA,2017-10-20,15000.0
2017.0,Philadelphia,PA,2017-10-20,30000.0
2017.0,Philadelphia,PA,2017-10-31,13500.0
2017.0,Philadelphia,PA,2017-10-31,95000.0
2017.0,Philadelphia,PA,2017-10-31,750.0
2017.0,Philadelphia,PA,2017-11-03,12500.0
2017.0,Philadelphia,PA,2017-11-03,7500.0
2017.0,Philadelphia,PA,2017-11-03,30000.0
2017.0,Philadelphia,PA,2017-11-03,75000.0
2017.0,Philadelphia,PA,2017-11-03,37500.0
2017.0,Philadelphia,PA,2017-11-07,87500.0
2017.0,Philadelphia,PA,2017-11-08,36000.0
2017.0,Philadelphia,PA,2017-11-08,25000.0
2017.0,Philadelphia,PA,2017-11-08,50000.0
2017.0,Philadelphia,PA,2017-11-10,75000.0
2017.0,Philadelphia,PA,2017-11-10,16500.0
2017.0,Philadelphia,PA,2017-11-13,32500.0
2017.0,Philadelphia,PA,2017-11-13,137500.0
2017.0,Philadelphia,PA,2017-11-13,10000.0
2017.0,Philadelphia,PA,2017-11-13,40000.0
2017.0,Philadelphia,PA,2017-11-13,50000.0
2017.0,Philadelphia,PA,2017-11-13,55000.0
2017.0,Philadelphia,PA,2017-11-13,15000.0
2017.0,Philadelphia,PA,2017-11-15,10000.0
2017.0,Philadelphia,PA,2017-11-15,30000.0
2017.0,Philadelphia,PA,2017-11-15,15000.0
2017.0,Philadelphia,PA,2017-11-20,5000.0
2017.0,Philadelphia,PA,2017-11-20,15000.0
2017.0,Philadelphia,PA,2017-11-20,12500.0
2017.0,Philadelphia,PA,2017-11-20,30000.0
2017.0,Philadelphia,PA,2017-11-20,20000.0
2017.0,Philadelphia,PA,2017-11-20,15000.0
2017.0,Philadelphia,PA,2017-11-20,46500.0
2017.0,Philadelphia,PA,2017-11-28,20000.0
2017.0,Philadelphia,PA,2017-11-30,125000.0
2017.0,Philadelphia,PA,2017-12-04,15000.0
2017.0,Philadelphia,PA,2017-12-04,35000.0
2017.0,Philadelphia,PA,2017-12-04,50000.0
2017.0,Philadelphia,PA,2017-12-07,35000.0
2017.0,Philadelphia,PA,2017-12-11,25000.0
2017.0,Philadelphia,PA,2017-12-14,10000.0
2017.0,Philadelphia,PA,2017-12-14,10000.0
2017.0,Philadelphia,PA,2017-12-14,25000.0
2017.0,Philadelphia,PA,2017-12-14,17500.0
2017.0,Philadelphia,PA,2017-12-14,35000.0
2017.0,Philadelphia,PA,2017-12-14,20000.0
2017.0,Philadelphia,PA,2017-12-15,160000.0
2017.0,Philadelphia,PA,2017-12-15,20000.0
2017.0,Philadelphia,PA,2017-12-15,20000.0
2017.0,Philadelphia,PA,2017-12-15,17500.0
2017.0,Philadelphia,PA,2017-12-15,6000.0
2017.0,Philadelphia,PA,2017-12-19,45000.0
2017.0,Philadelphia,PA,2017-12-19,15000.0
2017.0,Philadelphia,PA,2017-12-19,30000.0
2017.0,Philadelphia,PA,2017-12-19,15000.0
2017.0,Philadelphia,PA,2017-12-19,25000.0
2017.0,Philadelphia,PA,2017-12-19,10000.0
